0.352f338-0.311f128-0.31f105+0.294f442+0.294f472...,-0.423f453-0.422f493-0.334f281-0.333f433-0.332f153...,0.365f336+0.364f64+0.359f455-0.279f442-0.279f472...,'0.3  f241+0.299f475-0.286f28-0.286f451-0.286f318...','0.512f48+0.51 f378+0.196f455-0.19f318-0.189f28...',-0.151f312-0.142f322+0.125f498-0.115f138-0.114f481...,0.144f61-0.143f267+0.123f104-0.116f211+0.108f17...,'0.13 f489+0.126f141-0.121f278+0.118f228-0.112f268...',-0.139f250-0.128f339+0.117f165+0.116f486-0.116f195...,0.147f334+0.131f424+0.115f71-0.108f132+0.104f87...,-0.13f257-0.116f263+0.113f185-0.112f411-0.11f316...,-0.16f457-0.154f368+0.129f216-0.122f286+0.119f383...,-0.164f137-0.132f166+0.126f252-0.119f292+0.118f302...,0.133f117-0.116f147-0.114f383+0.111f84+0.111f50...,0.145f402-0.138f391-0.131f331-0.122f449-0.115f36...,-0.127f148+0.122f98+0.117f383+0.115f332+0.114f204...,-0.142f256+0.135f151-0.121f413-0.118f100-0.113f229...,-0.132f370+0.128f483-0.118f407+0.117f254+0.116f249...,-0.134f118+0.129f256-0.127f350-0.124f41+0.122f113...,-0.13f298-0.128f123+0.125f101+0.121f333+0.116f389...,-0.177f243-0.163f285+0.129f177-0.123f43-0.119f406...,'-0.124f496+0.12 f334+0.12 f139+0.113f435-0.108f328...',-0.16f70-0.124f283+0.123f188-0.121f137+0.117f467...,'-0.161f466+0.153f144+0.129f310+0.11 f365-0.106f499...',0.187f68+0.121f221-0.121f489-0.119f12-0.111f62...,0.153f183-0.145f136-0.135f355-0.134f163-0.127f3...,0.132f404+0.123f232+0.116f478-0.115f262-0.11f115...,'0.17 f484-0.14f168-0.129f307+0.129f49+0.12 f391...',-0.169f397-0.139f376+0.134f25-0.131f414+0.123f496...,-0.139f94+0.132f450+0.125f209+0.124f361-0.123f445...,-0.131f432+0.125f308+0.123f324-0.121f245+0.119f430...,0.143f452-0.13f445-0.121f385-0.12f82-0.113f386...,-0.156f356-0.143f417-0.134f421-0.126f492-0.122f344...,'-0.126f414-0.122f261+0.12 f162+0.118f429-0.115f57...',-0.163f129-0.129f314+0.121f152+0.115f164+0.114f106...,-0.142f275+0.137f8-0.132f313+0.128f42-0.114f206...,-0.158f149+0.136f116+0.136f51-0.134f171-0.122f165...,'-0.148f430+0.14 f381-0.129f223-0.128f276-0.125f96...',-0.147f407+0.137f429+0.126f361+0.123f11-0.12f199...,-0.177f448-0.169f233+0.136f236-0.13f409+0.129f26...,'0.144f461-0.132f311+0.12 f106-0.113f49-0.109f138...',0.158f181+0.119f175+0.116f163-0.116f80-0.115f280...,'0.15 f176+0.135f259+0.122f236-0.118f345-0.107f408...',-0.162f347+0.159f419+0.159f213+0.156f273+0.139f123...,-0.151f468-0.148f86+0.131f95+0.128f17-0.12f204...,'0.18 f218-0.135f100-0.125f406-0.121f146+0.119f39...',0.134f180+0.129f302+0.123f6+0.118f445+0.117f175...,-0.211f97-0.164f399-0.137f159+0.134f415-0.129f474...,-0.165f195-0.145f152+0.138f65-0.128f142-0.118f108...,-0.151f450+0.118f486-0.115f424+0.114f470+0.112f380...,-0.138f393-0.129f354+0.124f481+0.119f204-0.115f261...,'0.14 f456-0.136f189+0.136f4-0.123f8-0.121f143...',0.124f430+0.122f189-0.121f436+0.121f62-0.12f381...,0.161f483-0.149f171+0.128f471+0.126f213-0.123f441...,-0.121f119-0.12f24+0.116f315+0.113f446+0.113f454...,'0.144f377+0.132f296+0.13 f332+0.127f363+0.122f337...',0.168f157-0.128f252-0.126f445-0.124f214+0.124f470...,'-0.135f436-0.134f309+0.13 f459+0.115f452+0.113f122...','0.15 f201-0.124f396+0.118f308-0.115f21+0.114f496...',-0.145f377+0.128f91-0.127f465-0.124f394+0.121f379...,-0.137f260-0.134f238-0.122f257-0.118f334+0.118f68...,'-0.138f62-0.125f47-0.125f396+0.12 f371+0.118f176...',-0.139f103-0.134f142-0.131f118-0.129f212-0.124f466...,'-0.155f343-0.144f406-0.136f250+0.13 f377+0.123f454...','0.154f168-0.143f101-0.123f69-0.122f441+0.12 f160...',-0.134f437+0.118f420+0.108f278+0.108f285-0.107f458...,-0.134f246+0.124f93+0.117f76-0.113f71-0.112f224...,-0.132f54-0.129f332-0.121f402-0.12f440-0.119f449...,-0.131f428-0.13f78+0.126f38+0.121f199-0.119f174...,'-0.142f73+0.135f5-0.122f341+0.121f314+0.12 f47...','0.149f263+0.13 f193-0.12f461+0.113f73-0.11f345...',0.156f361+0.131f215+0.113f11+0.113f68-0.111f235...,0.145f449-0.129f428+0.123f178+0.123f401+0.121f196...,-0.137f325+0.132f317-0.126f11-0.125f401-0.121f186...,0.156f375-0.141f52+0.123f471+0.115f494-0.113f324...,-0.163f142-0.144f228-0.125f293-0.122f343-0.114f445...,-0.135f15-0.123f201-0.119f337+0.119f490-0.111f268...,0.161f484-0.151f294-0.122f305+0.117f139-0.114f310...,0.136f226+0.127f232-0.12f350-0.107f371-0.106f198...,'-0.127f321+0.12 f196+0.119f399+0.117f426-0.112f431...',label
-0.876179,-2.276777,2.648033,1.8656,-0.954202,-0.594152,1.179386,-0.699043,-1.778475,0.389136,2.078358,1.190793,-0.317592,-0.066343,-0.517652,0.956089,-2.627286,0.041576,-2.772567,2.032467,2.083558,-1.93252,1.046167,-0.818953,0.408918,0.544798,0.232048,-0.194232,2.5304,0.187958,0.005192,0.446203,0.562704,1.806125,0.045709,0.183679,1.089287,-2.632609,2.30844,1.515844,-0.403675,1.643295,-1.840107,-3.255382,0.636105,0.032685,2.57541,-2.155369,-0.284282,-0.792322,-0.961818,-0.275951,-0.238832,1.107508,1.799725,-1.212193,0.427026,0.690558,-1.010206,-0.500916,-2.033951,-1.732596,-0.005077,-0.716867,0.287108,0.397362,1.268222,-0.938396,0.400614,0.560857,-0.760941,0.812431,-1.643961,2.034299,-2.273751,-0.109763,3.053356,0.200299,0.893569,0.602646,1
-3.829741,1.900534,-2.043517,-0.56462,-0.472907,-1.645301,0.308548,-0.065606,0.72497,0.660511,0.592173,-1.22662,-0.084846,-1.145424,-0.023587,0.251348,-0.73546,-3.158685,1.124691,-1.117281,0.83952,-1.004305,-0.154052,0.459107,-0.466771,0.422243,1.032172,1.010845,-0.55733,-0.875478,1.935293,1.092773,-3.668197,1.126601,0.127112,0.158241,2.102251,-0.417858,-1.896755,-0.73883,-1.063391,2.987721,-1.500404,-0.148917,-0.061563,-0.520883,1.915483,-0.993651,0.922451,3.488435,-0.540104,-0.219206,-0.477322,-1.546704,1.407027,0.172198,0.157943,0.206907,-0.733583,-1.121022,-1.65007,-0.999628,1.022308,-2.607704,0.593669,-0.950578,-0.974485,0.845355,0.868539,-1.406449,0.676176,1.269751,2.205945,0.604001,0.340563,-0.491042,-0.063538,1.611761,1.180814,-0.606236,1
-6.596143,-1.170037,0.758123,-0.61433,0.45325,1.955193,1.260333,-2.700637,0.462086,-3.108077,0.278358,-0.117072,0.984471,0.178998,-1.413542,0.279166,-1.29503,-0.728991,-1.180141,1.519078,-0.015,-2.145379,-2.159807,0.284447,0.804036,-2.05658,1.663857,-3.046444,0.798445,2.923941,2.012777,2.612504,-0.085551,2.57167,0.77716,2.64287,-1.726653,-0.826507,0.213444,1.30066,1.025572,0.791466,1.572944,-2.138978,0.474692,1.792595,-1.559089,1.13119,-1.424398,-0.890216,1.672783,-0.454154,-1.287247,-2.023971,-0.969661,-1.143614,-0.983679,-0.26578,-0.590304,1.75904,0.409061,0.248754,-2.160901,1.133143,-0.38422,-0.804117,1.633819,0.821548,0.843483,0.725664,-1.562539,2.017961,-2.685589,-1.5068,-1.65829,0.236759,-1.157969,-0.618948,0.798117,-0.656442,1
-3.914148,1.09084,-0.094095,1.139316,-3.868864,1.200043,0.096507,-0.172824,1.730601,1.164275,-2.939114,1.796488,-2.072034,0.215938,-1.60254,0.294904,1.892607,3.306983,0.737463,0.366969,-0.918758,3.968976,0.183067,1.357304,-0.804551,0.090152,-0.815904,-3.337861,-0.484578,-0.308054,0.293885,1.515274,-0.025835,-1.097197,0.586965,0.857438,0.023041,-0.270677,-1.663565,0.162005,4.888126,-0.975022,-0.710772,1.387732,-1.084982,0.713545,0.638598,0.760158,-0.167036,1.338004,0.087297,-0.374293,-0.12764,-0.499399,-0.305836,-1.064353,1.461936,1.033905,-0.032333,1.456333,-0.813626,1.299693,0.0758,-0.8123,0.904663,2.077303,-0.825487,1.57849,0.885383,0.526169,1.788824,-0.350039,0.129323,1.164973,-1.717586,-1.671813,1.287914,0.249759,-0.336778,-0.709684,0
1.628783,1.747511,1.443528,-0.769407,-1.213213,0.721496,0.410141,-0.950023,-0.004608,0.118629,-2.397242,-0.45578,-2.358515,-0.5245,-0.935393,1.533633,0.554931,-0.985684,-1.732535,0.337097,0.14024,-0.419346,0.609557,1.642398,0.231255,-1.461466,0.742481,2.268624,0.478564,1.504079,-2.078323,-2.506938,-0.942745,-1.704486,-0.732008,0.477283,-0.898083,0.36852,-0.699589,-0.89623,-1.121838,0.652345,2.695327,-0.672636,-3.81028,1.786666,-1.690456,-1.25946,-0.368306,1.900253,-0.407509,2.116518,-0.626503,-0.272443,0.12594,-1.039251,-0.817788,0.964295,-0.703235,-2.271089,0.976667,1.953133,2.011301,-0.619219,1.51908,1.040486,-1.137055,-1.647741,-0.895416,0.150372,-0.331626,0.868545,0.300937,0.4073,-0.732949,-0.645365,-2.227037,0.485957,-0.496839,0.497427,0
-2.299768,1.253572,3.030465,-0.740744,-1.56097,-0.996943,0.591939,-1.251396,-0.977501,-0.492317,1.165998,3.801906,0.742689,-2.078855,-0.954837,0.797193,0.268476,-0.964292,-1.731554,0.722197,0.741984,-0.894261,3.351164,0.098042,0.72283,1.044854,0.32142,0.378015,-1.19921,-1.495518,1.196459,1.022212,-0.250064,1.195375,-1.452115,2.399954,-1.543666,-0.928315,0.000024,1.359535,-0.562075,0.242767,-2.369026,-0.223028,-0.374478,-0.740453,1.6592,-0.604396,-0.077381,-0.692059,1.981515,-0.014431,-0.98818,-2.598843,-0.229769,-0.224493,0.225897,1.556237,-1.46206,0.013174,-0.813905,1.283657,-0.055966,-2.984713,-1.917777,0.489406,2.055748,-0.212408,-1.014945,0.897959,1.278151,-0.338925,-1.30806,-0.386043,0.116155,-0.677928,-0.185514,-1.447703,1.031797,0.19305,1
-3.175774,-3.015923,3.150282,-0.400442,3.246547,-0.128526,2.745466,-1.582769,-1.589586,-1.554459,-0.327434,-1.251421,-1.105176,-1.69972,0.167792,-0.712945,-0.628933,0.792932,-0.989247,0.83459,1.590291,-1.727766,0.739024,-0.568597,1.194549,1.650376,-0.272687,1.468829,1.431766,1.618065,-0.135433,0.959962,-1.505919,0.208775,0.501934,-0.191091,-0.923392,1.160817,-0.980195,-1.097484,2.266112,-3.301611,0.637114,0.249667,-0.647587,2.017546,-1.284451,0.348924,-0.730118,0.134994,-0.055396,-1.15461,0.485881,-0.319542,0.017432,-0.936186,-0.338117,-0.866932,-1.242964,-0.496089,-0.64568,2.533724,-1.293891,-0.49239,-2.259499,-0.846808,0.6831,0.615972,0.915937,0.167112,-0.041701,-0.176783,-1.508484,0.039167,-0.878214,2.604891,-0.457991,1.029449,-0.927537,1.275005,0
3.622402,0.932855,-2.539,-0.315,-1.295993,1.953902,2.966757,-0.190338,-1.830016,-1.121531,-0.863592,2.441616,0.281644,0.338315,-0.473892,1.094124,2.220829,-0.261866,1.023424,0.908835,0.585964,-0.286423,-1.586866,-0.40367,-0.917487,0.169163,-1.164598,0.451493,1.659557,-0.372064,1.834085,-1.122713,0.944556,0.324926,0.559697,1.903313,1.317388,0.777871,1.501707,1.696957,0.422446,-0.306793,-1.216888,-0.176884,0.933359,-0.503063,0.209708,1.808371,1.473414,0.561607,-3.250926,2.263992,-1.65618,-0.46527,0.117366,0.986594,1.560217,1.612106,1.124777,1.200186,-0.850491,0.149886,-0.022511,0.026475,-1.55481,-1.424716,-0.262973,1.819374,0.82628,-0.462206,-1.878574,0.423398,-1.794052,1.791505,-1.13013,-1.266266,0.646237,0.6288,-0.333071,-2.157825,1
-1.802806,-3.470825,-1.291532,2.54824,1.983042,-0.368784,2.112271,-1.331235,-1.232597,-0.598905,-0.857469,1.837296,-0.545626,-0.560708,0.550684,-0.340221,0.515641,2.272702,1.858733,-0.606092,-0.590747,0.055996,1.012627,0.50873,0.256114,-2.384426,-1.496955,-1.109139,-0.20765,-1.259389,-0.965644,0.75274,0.676799,0.941964,3.635761,-0.51663,-2.0534,-0.984288,-1.461485,-0.13418,-0.877805,-2.080532,0.591476,0.485742,0.081697,-0.972068,1.081884,-0.125225,0.530988,0.721743,0.903916,-3.016949,-0.129278,-0.499488,0.974128,0.750837,-0.424884,0.191447,0.237107,-0.330653,0.312412,0.462492,2.760423,0.078577,1.192373,0.011974,0.681305,-0.349074,-2.252893,-1.115402,1.345577,-0.722023,-2.308408,-0.634489,1.21446,-1.469155,0.713311,0.291472,0.447861,1.248424,1
2.53963,-1.290173,-3.013491,-0.865249,0.296507,0.530336,-0.856179,0.865804,-1.511975,1.04678,1.704212,-2.501829,0.600459,-1.16135,0.019352,1.965472,1.044495,-0.109561,0.716505,1.688718,-0.270593,0.948033,-0.476538,-0.946089,0.084325,0.396781,1.629759,1.218172,-0.069998,0.725018,-1.375042,2.704602,1.241847,0.801317,2.136515,1.496826,0.524799,1.158888,0.45037,0.217996,0.964784,-1.321677,-0.881373,-0.886457,-1.690823,-0.815255,-0.002791,-1.413488,0.571404,0.564784,2.12825,-0.496811,-0.456869,-1.730314,-0.04812,0.80402,2.182047,0.480372,-0.379933,-0.122451,0.491609,1.310077,-2.663964,-0.05838,1.775227,0.010031,-0.27644,0.85515,0.393536,-1.672881,-0.256764,-0.044585,1.339587,0.529438,-1.268167,-0.937173,0.455753,0.391561,-2.066487,-1.626519,1
-5.085204,-1.847166,2.035578,-1.913164,1.800305,0.151209,1.613921,-1.560693,0.841373,-0.229792,-0.105261,-1.502634,0.387271,-0.430394,2.328209,1.197574,1.091942,-0.562768,-1.292377,1.039214,-0.187951,-0.762416,0.174536,-0.725127,-1.372471,-0.324459,-0.273805,1.405792,-0.929305,-1.692745,1.598113,0.632831,0.505144,-0.67358,0.731665,-0.682978,2.157584,0.440781,-1.909745,-0.625266,-0.021395,0.38077,-0.24659,0.978823,-0.882023,1.22222,0.500797,0.868353,2.692965,1.710851,0.58437,0.861856,-0.525475,-2.159441,-1.566362,-0.964955,1.731353,-0.09844,0.784189,0.478475,0.228048,0.938211,0.439106,2.306642,-2.110526,-0.717302,0.859253,1.919719,2.150188,-2.274866,0.172919,-1.278674,-0.295181,-0.29216,3.191487,-1.303013,-0.010043,2.910811,-1.736141,-1.878632,1
-2.121879,4.599289,2.987187,0.692606,0.838808,-0.561683,-1.115171,2.029445,-0.04915,0.626377,0.141565,-0.284361,1.884908,0.383433,0.223897,-2.814296,-0.315826,1.294319,-1.122038,2.431838,-1.79572,0.345183,-0.606493,-1.668092,2.722768,-0.455059,1.820738,-0.560284,1.522822,-1.474742,-1.321038,0.497601,-1.051049,-0.60686,-0.985568,0.765972,-0.135684,0.802135,0.649803,-0.353506,-0.276076,0.022289,-1.24391,0.434146,-1.183853,-0.197494,-2.575364,-1.01263,-1.133237,-0.456665,-0.611765,0.513285,0.603163,1.315467,-0.59868,0.917985,-0.573981,-0.900916,0.088801,0.48354,1.292994,0.057038,0.460469,0.437633,-0.319544,-0.369283,-1.169382,1.757713,-2.731317,-0.578359,0.541718,-1.215499,-1.368117,-0.36044,-0.316295,1.43498,-0.220373,-1.240717,0.274077,1.285366,0
-0.681222,-1.262722,4.223534,0.248831,1.248757,0.461611,0.977493,0.969383,-2.052309,-0.688747,1.648375,-2.154814,-0.974892,2.277405,-0.312578,-0.93654,-0.189306,-0.433094,0.570587,0.796865,1.204396,0.417391,1.714623,3.294683,1.074964,-1.396202,3.284068,0.916028,-0.136912,0.721174,-0.425661,-0.865433,0.703962,-0.87522,1.257664,-0.371287,2.389499,-2.748784,-3.138852,0.038013,-0.173792,0.191932,-0.301071,0.578994,-2.278621,0.000289,-1.385372,-3.412727,0.773516,-1.535072,0.052205,-1.408052,-0.486324,-0.51856,-0.854294,0.699749,2.299662,0.910861,1.575883,0.684129,0.83726,-1.596376,-0.903141,-1.399102,-0.22661,-0.801039,2.137416,-0.286641,-0.135128,0.311607,-0.107138,-0.885276,-3.324139,0.647529,-0.353455,1.41763,1.586866,-1.140774,-0.351021,-2.5882,1
-1.233649,-1.704822,0.377998,2.759538,1.202342,-0.052625,-0.493636,-1.299395,-2.384593,-0.260533,1.527606,-1.683708,0.353382,-0.988855,0.235348,-2.663139,0.53093,-0.169653,-0.579352,-0.387685,-1.172354,-1.105966,1.154852,-1.24172,0.288526,1.003492,0.016597,-2.032989,0.408873,-0.490143,-0.072635,2.30227,0.739685,-1.897943,1.652264,-0.544482,-0.949857,0.82549,-0.590813,-2.796714,-0.491927,1.641249,0.017098,1.817545,-2.351477,0.737587,-0.939111,0.477029,-0.141705,0.581994,-3.543774,-1.921462,0.703532,-1.631031,0.893478,-2.146114,1.81794,-2.347706,0.859891,-3.409112,-0.760462,-0.554084,2.734658,0.813423,0.005346,0.440039,-0.408428,-0.165238,-0.965727,-0.069907,-0.180676,1.157295,2.103847,-0.197904,0.525987,0.072157,0.235856,-1.127822,0.350625,1.607494,0
0.145147,1.604565,-0.011822,3.234497,-0.050773,-0.610032,-0.401817,1.710647,0.711472,-3.084433,-0.241872,-0.221856,-1.254602,0.955995,0.358368,-2.552704,1.457496,1.43829,-1.220449,0.760118,-1.816991,0.566432,-0.923083,0.451173,1.313034,1.929275,1.779515,-0.377561,1.621306,-0.265328,1.813851,-1.549835,1.617166,0.834501,-0.994742,0.831183,-0.199535,1.300659,0.521375,1.387747,-0.343389,1.895257,1.188321,-1.934207,0.501598,0.386042,-1.319284,0.058764,0.39039,1.35768,1.022845,0.601693,-1.719946,0.806555,-0.338432,1.310085,0.610333,-0.626047,1.575967,0.935026,-1.17832,0.055874,1.446693,0.709803,-0.047522,2.519661,-1.582612,-1.127201,0.173404,0.356971,-1.625485,-0.192984,-1.5586,0.310991,-0.47853,-1.125169,1.322804,-0.64322,-0.385552,-1.025907,0
-2.613429,1.524943,-0.513391,-0.99581,-0.420959,-0.14581,-1.43261,0.922553,-0.297061,-0.39198,0.867818,-0.113933,1.127624,0.590712,0.539577,0.95428,-4.951725,-0.813061,-1.050797,0.979696,-1.875268,-0.257502,0.525138,-0.992869,-1.824518,-0.207573,-0.664037,-1.696798,1.204273,-0.798734,-0.068091,1.165205,0.989135,1.508744,-1.248289,1.677221,-0.185157,-0.700176,0.841358,0.241847,0.165875,0.721183,-1.112527,-1.604379,-0.542652,1.691761,1.042171,-1.20966,0.274354,-2.165783,0.949328,-0.966129,-0.752098,-1.282574,0.198839,0.758496,1.338044,-1.398093,-0.651239,1.06255,-1.46088,0.436936,-1.11608,-2.38348,2.793503,-0.052246,-1.811281,-4.850786,2.413127,0.429497,1.397884,1.217475,1.319562,0.581663,-0.083151,-0.48612,-1.27557,-0.469203,1.593314,0.731782,1
-1.618729,3.176557,2.580308,-1.36871,1.515048,0.307747,0.5656,-0.651491,0.183757,-0.605441,2.020195,2.220876,-0.914264,-1.149089,0.276099,-2.978152,2.748823,-0.375981,-0.685033,-1.860239,1.094281,0.083032,0.070524,0.063708,-3.562339,-1.250893,0.755587,0.221009,0.775396,0.024014,0.143437,-1.145294,-0.135948,0.092458,-1.659694,1.67668,0.164339,0.678301,-0.615274,2.384962,1.186297,0.959733,-0.72102,0.444132,1.065584,-1.572643,1.132972,0.052469,0.313796,-1.776762,-2.465611,-1.989797,2.056993,-0.26162,-0.954173,2.076559,1.380265,1.14094,0.008726,-0.257176,0.29776,-2.407538,0.055437,-0.484808,1.028625,1.829305,-0.078943,1.262509,3.307222,-2.037221,-1.120104,1.957096,-0.890159,1.442287,-1.315551,0.37823,-0.312418,-1.306489,-0.433334,0.304409,1
-0.675903,0.904584,1.407023,-4.175189,0.652151,-0.354034,-0.131792,-2.020096,1.244948,-0.686695,-0.855092,0.661924,0.829675,-1.17941,2.005978,-0.756119,0.019286,-0.632022,1.592472,2.324897,-2.712946,-0.946339,-0.705373,0.969392,0.201895,1.321776,-2.483849,0.396763,0.241394,0.388515,1.126734,0.242541,-1.599712,0.931429,-1.820423,-1.210458,-0.88699,0.480223,0.102578,0.917814,-0.788496,-2.262582,-1.064401,-1.260713,-1.823308,1.095813,0.773257,1.082173,0.731058,-0.528797,-0.925655,-0.0764,0.72052,1.074102,-1.296168,-0.420133,1.073465,-0.304934,-0.630042,0.768911,0.392196,-0.387388,0.604811,-1.303691,-0.804268,-0.054121,-0.321691,0.962118,-0.794051,0.01934,0.687895,1.275304,1.814699,1.937297,2.024845,-1.224808,0.551617,-1.288666,-0.089304,-1.286218,0
-2.962801,-1.181061,2.731324,1.988663,1.189299,-0.507162,-0.705644,3.552509,-1.547247,-0.736875,1.826558,-0.461504,-1.783404,1.259575,4.049516,-2.603089,-1.039618,-0.494765,0.745731,-2.969643,0.654051,-0.888438,-2.000607,-1.52762,-1.991266,1.527675,0.34325,-0.406555,4.287506,-3.184545,-0.239494,1.363149,-1.404114,0.633543,-0.572485,-1.129595,-0.468547,-0.312836,2.172411,1.902577,-0.373558,-0.431634,1.310201,0.933249,-2.109637,-2.323426,0.138735,1.791977,-2.692442,-1.580763,1.931344,-1.582607,-0.094643,2.21067,-1.690115,-1.003208,1.399326,-1.977207,-1.306859,-1.234035,-1.487737,1.608757,1.287512,-2.455828,0.822733,-1.515922,0.239713,-0.566879,-0.803752,-0.232845,0.347555,0.462269,1.511264,-2.019369,-1.286291,-2.789844,-0.907826,-0.884523,0.244302,1.131843,1
-1.78092,2.312639,-2.460945,0.321556,-1.161255,-2.260633,-1.296292,-0.380283,1.039793,-1.248327,1.818353,-1.558253,-0.690589,-1.508475,0.250406,1.294317,1.332719,1.27046,1.090782,0.344996,-0.880683,1.253944,-0.669163,-1.363672,-0.66068,0.465637,1.204456,-2.364583,1.458395,-0.272817,1.324223,-1.711711,0.491806,-2.949179,-0.30598,-0.753097,-0.048831,-0.659895,-0.797817,0.325781,0.08515,-1.369433,0.111024,0.6084,1.341904,-1.748301,-1.151542,-1.784814,-0.892324,-0.292321,0.40832,2.084882,2.623088,-1.537396,-1.209614,1.191308,1.335128,-0.648161,1.532688,-0.773377,1.384346,-0.835616,0.508774,-0.938406,-0.510673,-1.448916,-1.140313,1.343617,-1.326879,-2.426932,-0.135695,-1.512924,-0.31067,-0.809241,1.039771,1.19958,1.976344,1.958699,1.257548,1.677275,1
0.025294,1.562191,3.451444,-0.592655,0.861499,1.675302,1.543052,0.620478,-2.724559,0.160287,0.17315,2.298354,1.887342,-1.156797,-0.666617,-0.109591,0.560556,0.744949,-0.390911,2.805978,0.343518,0.32211,1.137257,-0.756446,2.419782,0.546445,0.223853,1.248563,-2.662972,-0.473923,-0.306111,-0.906276,1.080775,-1.7561,0.34123,-0.22201,-0.515626,-1.328603,0.638309,1.420606,-0.89862,-4.524388,1.240799,-0.309822,-2.344721,2.777937,-1.557814,-1.553261,3.094292,0.009486,1.437517,-1.776075,2.727643,1.199245,0.793406,-0.702392,-0.635076,-1.171635,0.997663,-0.498134,0.379226,-0.389461,2.220893,-0.492969,-1.72252,-2.193541,-0.824888,1.025265,-0.598739,-0.453135,-2.939135,1.384974,1.246836,-0.496627,-0.702212,-2.369022,0.313097,0.532186,0.136748,-0.86438,1
-0.309743,0.343472,1.750195,1.942951,0.66558,-0.423294,-1.41718,-1.102484,0.392783,0.513411,-1.587229,-0.192186,-0.060121,-0.0387,0.579162,0.994737,1.364665,-0.583241,0.076436,-1.475053,0.187171,0.453292,-0.495694,0.314762,-2.425011,0.748927,-1.412102,-1.664711,-0.180049,1.351826,-0.379917,1.70787,0.692828,-1.273226,-2.136115,0.615852,1.237441,-2.639998,0.100338,0.494837,-0.134513,-2.152624,-0.249553,1.379257,-1.877978,0.700651,-0.755503,-1.435883,-0.53595,0.090512,-1.962893,1.913509,-0.396491,-1.179451,0.531022,0.115984,0.206238,-0.952382,-1.81239,1.110462,-0.586358,-0.573566,0.37736,0.199143,2.183462,1.496277,2.155487,0.089136,1.38912,-0.035576,-1.131785,-0.52911,-0.266079,-1.253157,-0.960923,-0.513818,0.208437,-0.151727,-1.4128,-0.210219,1
2.467331,0.747013,1.017878,-0.380208,1.203141,-1.145492,-2.409074,0.938362,1.885552,-1.479451,-1.24464,-0.789455,0.409007,1.222202,0.315038,0.370747,-0.042266,0.850497,-0.462783,-1.327266,1.315191,1.018585,0.109912,-0.601584,-1.962738,-0.306383,0.060045,0.559046,1.404667,-1.823424,0.794235,-1.41208,1.712461,-0.042024,-1.97231,0.896012,1.21236,1.830979,-1.292452,1.181214,1.168246,0.089397,-1.229165,-0.825916,1.398549,0.257884,-3.397074,-0.512811,0.641446,1.414468,-0.460589,0.516956,-0.280999,-0.768699,-1.266352,-0.095051,-0.191948,-0.909177,-0.000268,0.782324,0.552678,0.682152,0.557703,-0.142633,1.849344,0.641654,1.510268,-0.668067,1.191564,1.459688,-2.851363,-0.526748,-0.916468,-1.484053,-1.126315,-1.258537,-2.646882,0.044567,2.341538,0.441137,0
-2.85696,2.105524,-1.027775,-1.386319,0.312793,-1.260693,1.118139,-0.011891,-0.997914,1.702728,-1.272333,2.138675,-1.263579,-2.392811,0.583738,-0.174384,2.572085,-0.304083,0.349194,-0.60678,1.413996,0.120572,-1.185673,2.300118,-0.735501,0.577921,2.140864,2.77032,-0.707778,0.272323,0.758741,-1.61985,-0.843964,-1.939644,-0.635253,-0.672595,2.36281,-0.30058,0.278264,-2.151152,-2.151974,0.010839,0.32694,1.0298,-0.577872,-0.9895,-1.746206,0.665139,0.858058,-0.885218,-0.129481,0.797585,0.958867,-0.536334,-0.579892,3.231738,-2.118315,-1.514744,0.096854,-0.417689,2.421927,-0.809262,0.152254,1.822033,0.700973,-3.280115,1.168561,-0.462258,1.696126,1.437169,-0.366945,-0.169772,-1.514602,-0.902239,1.355753,-0.605321,0.640563,-0.002608,0.34529,-0.061587,1
6.293034,3.407754,-0.127571,3.120096,1.032744,-1.251895,0.546104,1.17109,2.462864,-2.050071,2.330716,-1.103606,-1.337416,-0.129343,-0.55249,-0.100978,-1.001699,0.603767,-1.939294,1.020315,-0.386297,0.774054,0.576872,-0.510258,-2.329344,-0.93536,0.210134,0.242307,-0.36507,1.508118,-0.325131,0.648421,-1.541623,-0.273302,0.170643,0.482095,-1.391518,-0.093398,0.708488,-2.289593,-2.246435,0.640423,1.036992,-0.351628,2.324459,-0.924552,0.113474,0.103532,-0.052492,1.139568,1.403832,-0.1633,-0.908811,-2.86522,-1.214795,1.039826,-0.058992,-1.606202,0.163282,-0.332508,0.689688,1.283494,1.022876,-2.077307,-0.341785,0.255313,-0.135224,0.13737,-2.127673,0.85911,0.780302,-0.749969,-1.024644,1.830856,-0.264162,-0.323854,-0.334303,0.912041,0.945152,-0.059345,1
