0.352f338-0.311f128-0.31f105+0.294f442+0.294f472...,-0.423f453-0.422f493-0.334f281-0.333f433-0.332f153...,0.365f336+0.364f64+0.359f455-0.279f442-0.279f472...,'0.3  f241+0.299f475-0.286f28-0.286f451-0.286f318...','0.512f48+0.51 f378+0.196f455-0.19f318-0.189f28...',-0.151f312-0.142f322+0.125f498-0.115f138-0.114f481...,0.144f61-0.143f267+0.123f104-0.116f211+0.108f17...,'0.13 f489+0.126f141-0.121f278+0.118f228-0.112f268...',-0.139f250-0.128f339+0.117f165+0.116f486-0.116f195...,0.147f334+0.131f424+0.115f71-0.108f132+0.104f87...,-0.13f257-0.116f263+0.113f185-0.112f411-0.11f316...,-0.16f457-0.154f368+0.129f216-0.122f286+0.119f383...,-0.164f137-0.132f166+0.126f252-0.119f292+0.118f302...,0.133f117-0.116f147-0.114f383+0.111f84+0.111f50...,0.145f402-0.138f391-0.131f331-0.122f449-0.115f36...,-0.127f148+0.122f98+0.117f383+0.115f332+0.114f204...,-0.142f256+0.135f151-0.121f413-0.118f100-0.113f229...,-0.132f370+0.128f483-0.118f407+0.117f254+0.116f249...,-0.134f118+0.129f256-0.127f350-0.124f41+0.122f113...,-0.13f298-0.128f123+0.125f101+0.121f333+0.116f389...,-0.177f243-0.163f285+0.129f177-0.123f43-0.119f406...,'-0.124f496+0.12 f334+0.12 f139+0.113f435-0.108f328...',-0.16f70-0.124f283+0.123f188-0.121f137+0.117f467...,'-0.161f466+0.153f144+0.129f310+0.11 f365-0.106f499...',0.187f68+0.121f221-0.121f489-0.119f12-0.111f62...,0.153f183-0.145f136-0.135f355-0.134f163-0.127f3...,0.132f404+0.123f232+0.116f478-0.115f262-0.11f115...,'0.17 f484-0.14f168-0.129f307+0.129f49+0.12 f391...',-0.169f397-0.139f376+0.134f25-0.131f414+0.123f496...,-0.139f94+0.132f450+0.125f209+0.124f361-0.123f445...,-0.131f432+0.125f308+0.123f324-0.121f245+0.119f430...,0.143f452-0.13f445-0.121f385-0.12f82-0.113f386...,-0.156f356-0.143f417-0.134f421-0.126f492-0.122f344...,'-0.126f414-0.122f261+0.12 f162+0.118f429-0.115f57...',-0.163f129-0.129f314+0.121f152+0.115f164+0.114f106...,-0.142f275+0.137f8-0.132f313+0.128f42-0.114f206...,-0.158f149+0.136f116+0.136f51-0.134f171-0.122f165...,'-0.148f430+0.14 f381-0.129f223-0.128f276-0.125f96...',-0.147f407+0.137f429+0.126f361+0.123f11-0.12f199...,-0.177f448-0.169f233+0.136f236-0.13f409+0.129f26...,label
-3.621724,0.25324,0.477974,0.187253,-2.137777,1.789384,-0.53347,-1.108819,1.614563,-0.234013,-0.717853,-0.135253,3.062547,0.208074,1.174926,0.564333,1.325251,-1.180416,-1.589548,1.471825,-1.688547,0.80108,0.594474,-2.668151,-0.777882,-1.170049,0.053782,-1.413492,-1.009516,-0.42479,-3.190641,-1.297377,1.212833,0.9163,-0.571018,1.384495,-0.124385,-0.722335,1.240755,1.100307,0
-2.406037,0.837478,2.328729,1.404471,-1.222685,-1.02865,2.202739,0.087189,0.643226,-3.454557,0.364098,0.242181,1.818392,-0.609953,-0.488456,0.543105,-0.13905,3.021208,1.741238,-1.255383,-1.417234,1.047896,0.208436,-0.083879,0.57502,-0.090287,-2.6233,-1.350176,2.326411,-1.685842,-0.353118,-0.972182,0.97737,-0.072711,-0.89137,-0.933601,1.223818,0.057045,-1.159012,-0.758786,1
-0.112887,-2.553931,0.036517,-1.64144,0.111295,0.261321,-0.908385,1.486464,0.850376,0.181024,-3.337404,0.818667,-0.025085,3.045498,1.582331,-0.613836,-3.6649,0.632609,1.572692,0.684424,-1.623632,-0.576028,-0.952182,1.328957,-1.597301,-1.836876,-2.822133,-1.237618,-1.114843,-0.180413,-1.719077,-1.735956,0.621457,-1.372989,1.11192,0.507301,-0.932006,-0.742119,2.864969,-0.079871,0
-3.683858,0.639534,-2.650997,-0.886121,-0.046475,-0.08721,0.942401,-1.253357,-1.525608,-1.215566,0.491096,1.280263,-0.520373,-0.117992,1.094649,1.243372,1.897389,-0.290691,1.915354,-1.20845,-1.537444,-1.125268,-0.173548,1.16071,-0.198648,0.940272,-0.63394,-1.495931,-1.32858,0.574924,-1.092683,-0.014152,0.531788,0.031171,2.049613,0.401188,0.229273,0.980195,0.02441,0.368291,1
3.049047,-1.332012,1.735269,1.311389,-0.684528,1.560784,-0.331201,1.249568,0.201592,-1.3027,0.90573,1.594339,0.451172,-2.391445,1.458989,-2.192831,0.562475,-0.644534,0.289597,1.150105,-0.262712,-1.389536,-0.629491,-0.729908,-1.967189,1.522907,0.252304,1.844757,-0.307063,0.144111,0.829693,-3.586319,-0.98126,0.708753,-1.335173,-0.710189,-0.131004,1.185725,1.239194,-0.330383,0
0.374688,-2.312642,2.657656,-1.621085,-0.239018,1.655768,0.219891,0.393191,1.836497,1.346872,0.458537,-1.891584,-0.304681,0.278022,-2.9202,-1.188786,-0.20325,0.799898,-2.731777,1.105574,-0.575189,-1.034724,1.108474,-0.480118,-0.592544,2.369378,1.651518,-0.327396,0.783188,1.026226,-1.722687,-0.90502,-0.583371,1.551407,-0.761865,-0.114263,0.60673,1.410817,0.640263,-0.291772,0
-0.345803,1.217394,-3.254764,0.133264,-0.078313,-0.138941,-0.499445,0.156045,-0.281645,-0.72187,3.054789,-1.399784,0.228226,0.996843,-1.814699,1.297517,1.085737,0.845608,1.657372,0.812534,0.919758,1.719506,-0.654928,0.502352,-1.998638,-0.779848,1.442207,0.303719,0.226451,-4.076174,-0.303443,-2.375154,-1.112578,1.863782,2.096407,-1.942959,-2.294667,-1.061011,3.030898,2.209551,0
0.434911,1.47506,-2.853917,3.032783,0.366822,0.004557,1.686533,3.658222,-2.224336,-2.62114,1.109864,0.117015,1.885816,-1.799618,-1.064742,0.315921,-1.708392,2.276349,-0.713817,-0.21815,0.460434,-0.258761,0.503626,0.867273,0.630128,-0.540491,0.886336,-0.36956,-1.586554,-1.460498,0.615079,0.293909,0.401924,1.212804,0.3059,0.648687,-1.424443,-2.052124,-2.34751,-1.39907,1
-1.075509,1.936023,-2.442242,0.997015,1.147628,-1.005411,0.733208,-1.695529,-1.292147,0.238366,-0.690135,-1.130726,0.730755,2.628813,-1.176422,-1.66103,-0.092046,-2.624671,0.86491,-0.129607,1.459666,-2.024302,0.124265,-0.412277,2.977588,0.958382,-1.092818,0.088999,0.801543,-1.623442,-1.719973,-1.058825,-1.756873,0.204726,2.027028,-0.477988,-0.264272,-0.887781,-1.158941,-0.811337,0
-0.556135,-0.227288,3.419137,0.104943,-1.158497,1.464688,-1.867016,1.330927,1.764687,-1.193239,2.012421,-0.642717,0.516233,1.80948,1.110887,-3.048344,-1.854197,1.134156,0.566859,-0.346072,0.19199,1.708347,0.910249,-1.624968,-0.627025,-0.220687,0.520885,-1.880201,-0.855801,-0.145259,-0.908577,1.022655,0.301559,-1.12358,0.011752,-1.111254,0.20693,0.801252,1.445989,0.206035,0
2.55203,-5.827552,-1.283753,0.117114,0.059756,0.05036,-0.703463,-0.3807,0.164085,1.378056,-0.80813,0.598453,1.978216,-1.194165,0.04,-0.374465,1.377984,0.254656,-0.164802,1.555458,0.083645,-1.505915,1.185782,1.048739,0.650931,-1.21617,-2.95929,1.014167,0.283738,0.405514,-0.639871,-1.944561,-2.897961,-0.959708,-1.05155,0.437841,1.347331,-2.704536,0.634654,1.52748,0
0.819326,1.292587,0.452716,2.597754,-0.634024,-0.311511,0.07259,1.670566,0.352792,-0.5982,-0.658383,-1.257455,-1.605044,-1.623415,-1.045485,-2.133343,-1.925924,1.104566,0.449673,0.958561,0.203494,-1.272385,0.422134,-2.963605,-0.531593,-0.533162,-0.161919,0.979861,-0.238513,0.937793,-0.942626,2.027412,-1.4306,0.846691,-0.491365,-0.65393,-0.288493,-0.91344,1.83381,-1.242044,0
1.686158,2.89075,1.463145,-2.798999,2.096239,0.027732,-3.580387,3.194688,-2.964633,0.241157,-2.121672,-0.38974,0.232255,1.496273,1.198302,-1.054163,-0.32801,-1.740449,-0.06013,0.489687,-0.678813,-1.389435,-0.485375,1.317172,0.007362,0.379588,0.490845,0.474765,-3.454382,-0.505347,-0.609669,-1.486067,-0.095793,-0.151784,-1.953938,0.582488,-0.074876,1.110125,0.429532,2.797868,1
-3.333828,-1.294459,1.791589,-0.639137,0.578674,-1.355649,0.935052,1.365934,0.625072,-0.394623,2.101054,-1.418728,-1.330826,3.197903,0.36734,0.844729,1.113562,0.39683,-1.404969,0.483039,-0.116277,0.276339,-0.724593,-2.022188,-2.982357,-2.467105,-1.580301,2.444669,1.39543,-0.695546,0.582113,0.446782,-1.704508,-1.481747,-0.2278,-0.068978,-0.60994,3.460345,2.369659,-1.368912,1
-3.602905,1.210614,-1.736839,1.007375,-0.803911,-0.56147,2.948452,1.06404,-2.243412,0.174654,-1.52973,1.822134,1.372711,1.939828,0.211417,0.164801,-1.809546,1.463109,-1.195716,0.416837,1.529981,0.783954,2.232194,0.748876,-1.446857,-2.225323,-0.715943,-0.334847,1.066465,1.062177,1.079791,-0.554687,0.827386,1.764882,0.297776,-0.886648,0.501175,1.571343,0.812647,1.64345,0
-0.124712,-1.597238,2.472749,-0.756483,0.76479,-1.003971,1.453412,-1.786514,-3.548883,-0.367386,0.876909,0.371066,0.319762,-0.060074,-0.778753,-0.561461,-0.722293,0.23192,-1.569607,1.68237,1.32385,-0.144161,1.726958,0.350841,-0.477894,0.632316,-1.327592,-0.964759,1.653234,0.18681,-1.101944,-2.404761,0.137135,-1.430669,-2.823193,0.07024,-0.416553,0.48368,-0.825961,-0.631119,0
5.282099,2.373228,-0.801024,1.597193,0.293194,0.07354,1.702631,0.034581,-3.166956,0.596789,1.128622,-0.146463,1.309557,-1.925487,-0.057931,0.041824,0.625849,-0.280486,0.795131,-1.250263,0.102561,-1.100458,-1.773534,-1.203551,0.435267,-1.448837,0.387806,1.009454,-1.756247,0.244503,1.121832,1.305324,-0.381173,1.198411,0.218013,-0.481381,2.290197,-0.372076,0.418259,0.677142,1
2.885987,0.855835,-1.202934,1.192472,2.151734,-0.908163,-1.105849,1.540528,0.937835,0.203199,-0.147002,-2.778307,1.354765,2.377302,3.370584,-1.809871,-0.480553,2.023145,-1.462895,0.360656,-0.823403,0.696533,-1.034504,-0.557411,-1.109472,-2.20121,-1.951828,-1.138808,-0.047447,-1.157797,4.205944,-0.463429,0.242696,2.304222,0.614011,3.108146,0.762799,-2.043192,1.764342,1.010415,0
-2.606067,0.54156,-1.5381,-1.95195,0.595561,-2.437849,-0.241929,-0.437848,1.118272,-2.479497,-1.701343,1.885184,1.344456,-2.000035,1.13405,0.896807,1.801896,-0.389255,-0.55027,2.235085,1.422039,0.921437,-1.605174,1.080546,0.505976,0.297476,-0.572086,2.20309,-1.077465,2.357326,-5.080751,0.467963,0.272321,-0.433983,1.320455,-0.446705,0.652522,-2.071214,0.085986,-1.177567,1
-0.129237,-1.822181,3.051201,-0.792071,2.187963,3.137507,-0.741922,-0.695005,-0.113268,2.038384,-2.175291,2.823678,-1.749409,0.02866,0.532605,1.968293,1.526127,2.090493,-0.133678,0.181517,-0.109368,0.609906,-0.757096,-1.684437,0.661691,-0.262969,-2.893205,-0.399777,0.491775,1.615941,-1.080718,-1.300752,0.706294,0.978578,-0.443804,2.105468,1.057973,-1.466388,0.243932,0.823198,0
3.252739,-0.596657,3.815019,-1.392568,-0.193567,-1.308374,1.098672,0.581588,0.796146,0.349509,-1.02137,-1.141458,-0.761415,0.738079,-1.467447,1.639915,-1.682968,2.269679,-1.396195,2.045419,-0.523826,1.038058,1.448634,0.326317,0.092162,0.584303,1.361364,0.788222,-0.71604,-0.835128,2.156838,2.139308,0.988675,0.800755,1.214977,-0.340571,-1.978279,2.387005,0.250457,-0.224532,0
0.957432,1.300225,-0.098423,-1.833244,0.957518,0.562172,0.862792,-1.29369,0.188999,0.72689,1.424513,1.759582,2.066942,0.927216,0.419801,2.052763,-1.713827,-0.449351,0.231128,-0.237331,0.370602,-2.005839,-2.346792,-0.519799,1.291075,0.589934,1.446021,0.221407,-1.00465,0.261448,-0.350354,-1.585875,1.888598,0.321873,0.799165,-0.645287,-0.222532,-0.60422,1.622973,-0.123799,1
3.09245,-0.422154,0.194689,-0.448234,-0.069624,1.608695,-2.643347,-0.197083,-0.917835,-1.725006,0.898973,-1.048602,3.330047,1.684268,0.733631,-0.654901,2.852192,-0.137634,-1.713826,-2.175407,-1.780413,-0.946308,-0.554731,-1.126289,-1.296116,1.553829,-1.962151,-2.46245,1.116686,-0.349362,0.221537,0.762193,1.103093,-2.966011,2.30405,0.550123,0.079796,-1.61513,0.091905,1.188249,1
-2.423796,-1.046649,-2.788178,-2.490657,1.35827,-1.692285,0.511325,-0.436452,1.118337,1.743443,-0.849133,3.103687,0.541462,-1.338392,-1.043019,-1.337485,0.156122,0.345497,-0.029606,-0.754557,-0.891528,-0.123398,1.011383,1.799518,-0.686381,0.14071,0.748595,-0.017327,-0.408817,1.173086,-2.271392,-0.628223,2.58283,-0.235082,0.098917,1.689473,0.365752,0.900098,-2.568962,-0.099862,1
-2.198412,-2.692362,-2.308352,1.580634,1.357556,-1.067174,-0.301692,-1.044198,-0.217057,0.13101,1.882435,-1.825781,-1.567135,-0.457061,-2.091054,-2.845288,1.347055,0.30193,-2.882686,-1.217704,-0.981052,1.413088,-0.177636,-1.811992,-0.640154,-0.132247,-1.124152,0.059609,-0.429982,1.419136,1.370439,0.049837,-0.780982,-0.534548,-1.546888,0.533297,-0.303292,-1.330882,-2.554489,0.033625,1
-1.622889,2.983597,0.741422,-1.255844,1.449493,-0.515372,-1.639577,-0.447699,-0.723029,-1.788437,-0.595023,0.30009,1.110798,2.095689,-1.220749,-0.202978,2.900106,1.466463,-0.222982,-0.674442,1.237029,-2.737521,-0.630067,-0.078933,0.315261,0.688212,0.683128,-1.956449,0.262101,-1.43002,1.096546,-0.762087,0.211395,1.113076,0.687356,-2.005014,0.153304,2.119172,-0.294657,-1.928438,1
-2.099321,0.015702,2.189811,0.18646,-1.538232,-1.958105,1.071265,1.726074,2.072381,-2.464911,-0.386079,-0.155859,-0.839739,1.320331,1.574302,1.205743,0.815527,-1.384311,0.440259,-1.561077,0.171176,2.974727,0.971483,1.619693,0.64307,0.859546,-2.981184,1.445447,0.815887,-1.101261,1.127855,1.176187,0.639334,-1.159433,-0.290497,-1.572413,-3.016919,1.914671,-0.510956,-1.211076,1
3.09264,-0.233191,-0.619782,-2.45699,1.518389,0.529999,1.133034,-0.302336,-0.056485,-0.158883,0.573367,-0.849683,-0.320045,0.442619,-1.415675,0.366691,-1.059723,0.595827,-1.873802,0.783742,-1.626087,1.576432,-0.930368,-0.483674,1.669858,-0.59765,-1.096632,-0.658712,1.39584,0.754046,0.250342,-1.125777,-0.30957,0.095065,0.492325,-0.031249,3.902557,-1.57443,-2.098023,0.369942,0
1.408705,-4.540404,-2.304993,0.44573,0.118712,1.180398,-1.427408,-0.763771,0.328524,0.130319,2.279043,0.262282,-1.206011,0.21564,-1.43508,-0.899098,-1.522769,0.592081,0.624767,-0.321371,0.71144,1.607163,-0.312713,0.816474,0.178615,-1.381359,0.242352,-1.185553,2.441573,-1.563239,-0.722601,-0.651625,0.335591,-0.08551,1.61337,1.501589,1.811992,1.773622,-1.984973,1.288358,1
4.140463,-0.147013,0.062414,-1.493913,1.560601,1.028585,0.167943,1.507899,0.855932,1.308684,1.353369,0.825476,-0.047082,-1.107188,0.362297,2.148296,-1.734464,-0.103157,0.011509,-0.329187,-0.383311,-1.283916,1.129236,-1.203227,-0.143693,-0.319965,1.243896,-0.591382,-1.696949,-2.111017,0.097922,1.135199,0.538878,-1.906841,1.287428,1.860883,0.162637,1.576813,-1.615466,0.497885,0
2.401894,2.729343,-2.233797,2.283477,1.832264,0.65905,0.516776,-3.14227,-0.095729,-0.23813,1.431983,0.795674,-1.150153,0.592487,-1.283848,0.224037,0.768139,-1.830107,-0.260492,-1.252057,-0.30912,-2.300152,-0.756398,-2.632352,0.911404,1.111704,-1.744958,0.478255,-0.852755,0.536651,1.528985,-0.943461,0.342857,0.308882,1.037975,0.202141,-0.679545,-0.747036,-2.885917,-1.80711,1
-3.127952,0.64677,3.40174,0.400619,-2.419761,1.27972,0.243017,0.357783,-0.586315,-1.3167,-1.449801,-2.711378,-0.977008,0.371139,-0.745374,2.230544,1.038004,-1.409988,-1.414477,2.471788,0.284194,0.4299,-0.167693,-0.072276,1.909818,-0.751627,0.645009,-1.531298,-0.814346,0.147537,-1.083447,0.057105,1.25365,0.388547,-0.716501,-0.844374,-0.552956,0.579539,1.126011,0.544712,1
0.074281,1.070627,-2.248254,1.165726,-0.888704,0.817676,-3.694254,0.846659,1.892909,0.39127,0.070622,0.439289,-0.397681,-1.794226,-0.879712,-1.283827,2.868087,0.292761,1.511064,1.120162,0.934517,-0.489558,-1.798498,0.635719,0.66375,-0.634163,2.158117,0.046842,2.881334,0.926936,0.182545,0.611729,-0.671601,-0.085011,-0.754405,0.116295,-0.046033,1.338069,-1.671952,-1.904309,0
3.880913,1.242747,0.007061,0.869191,1.625414,-0.648847,-0.749953,2.390654,-0.775108,0.542902,-2.249819,0.91918,-1.714741,1.341903,-0.742942,1.714281,0.006791,0.487875,0.955048,-0.752516,-2.054054,-0.930346,0.486485,3.69042,0.203082,-4.296739,-0.448446,3.473531,-0.654647,-0.656247,-0.098834,0.297808,0.257192,-0.129453,0.99512,-2.826061,0.255009,-2.706318,0.172144,-0.607574,1
4.343236,0.796378,-2.847063,-0.849886,-2.319116,1.150314,-2.452333,-1.247346,-1.910061,1.631085,0.642792,-1.075641,-1.869703,-4.10581,0.0372,0.566406,-0.80834,0.419394,-0.057632,0.768237,-0.658788,-1.245744,-0.555133,-1.308685,1.048401,0.476756,-0.182979,-1.775984,-1.834723,-1.398113,-0.315336,-0.118358,0.848636,-0.659378,-1.11983,1.49884,-0.521524,2.410649,-0.653405,0.039152,1
-0.876179,-2.276777,2.648033,1.8656,-0.954202,-0.594152,1.179386,-0.699043,-1.778475,0.389136,2.078358,1.190793,-0.317592,-0.066343,-0.517652,0.956089,-2.627286,0.041576,-2.772567,2.032467,2.083558,-1.93252,1.046167,-0.818953,0.408918,0.544798,0.232048,-0.194232,2.5304,0.187958,0.005192,0.446203,0.562704,1.806125,0.045709,0.183679,1.089287,-2.632609,2.30844,1.515844,1
-3.829741,1.900534,-2.043517,-0.56462,-0.472907,-1.645301,0.308548,-0.065606,0.72497,0.660511,0.592173,-1.22662,-0.084846,-1.145424,-0.023587,0.251348,-0.73546,-3.158685,1.124691,-1.117281,0.83952,-1.004305,-0.154052,0.459107,-0.466771,0.422243,1.032172,1.010845,-0.55733,-0.875478,1.935293,1.092773,-3.668197,1.126601,0.127112,0.158241,2.102251,-0.417858,-1.896755,-0.73883,1
-6.596143,-1.170037,0.758123,-0.61433,0.45325,1.955193,1.260333,-2.700637,0.462086,-3.108077,0.278358,-0.117072,0.984471,0.178998,-1.413542,0.279166,-1.29503,-0.728991,-1.180141,1.519078,-0.015,-2.145379,-2.159807,0.284447,0.804036,-2.05658,1.663857,-3.046444,0.798445,2.923941,2.012777,2.612504,-0.085551,2.57167,0.77716,2.64287,-1.726653,-0.826507,0.213444,1.30066,1
-3.914148,1.09084,-0.094095,1.139316,-3.868864,1.200043,0.096507,-0.172824,1.730601,1.164275,-2.939114,1.796488,-2.072034,0.215938,-1.60254,0.294904,1.892607,3.306983,0.737463,0.366969,-0.918758,3.968976,0.183067,1.357304,-0.804551,0.090152,-0.815904,-3.337861,-0.484578,-0.308054,0.293885,1.515274,-0.025835,-1.097197,0.586965,0.857438,0.023041,-0.270677,-1.663565,0.162005,0
1.628783,1.747511,1.443528,-0.769407,-1.213213,0.721496,0.410141,-0.950023,-0.004608,0.118629,-2.397242,-0.45578,-2.358515,-0.5245,-0.935393,1.533633,0.554931,-0.985684,-1.732535,0.337097,0.14024,-0.419346,0.609557,1.642398,0.231255,-1.461466,0.742481,2.268624,0.478564,1.504079,-2.078323,-2.506938,-0.942745,-1.704486,-0.732008,0.477283,-0.898083,0.36852,-0.699589,-0.89623,0
-2.299768,1.253572,3.030465,-0.740744,-1.56097,-0.996943,0.591939,-1.251396,-0.977501,-0.492317,1.165998,3.801906,0.742689,-2.078855,-0.954837,0.797193,0.268476,-0.964292,-1.731554,0.722197,0.741984,-0.894261,3.351164,0.098042,0.72283,1.044854,0.32142,0.378015,-1.19921,-1.495518,1.196459,1.022212,-0.250064,1.195375,-1.452115,2.399954,-1.543666,-0.928315,0.000024,1.359535,1
-3.175774,-3.015923,3.150282,-0.400442,3.246547,-0.128526,2.745466,-1.582769,-1.589586,-1.554459,-0.327434,-1.251421,-1.105176,-1.69972,0.167792,-0.712945,-0.628933,0.792932,-0.989247,0.83459,1.590291,-1.727766,0.739024,-0.568597,1.194549,1.650376,-0.272687,1.468829,1.431766,1.618065,-0.135433,0.959962,-1.505919,0.208775,0.501934,-0.191091,-0.923392,1.160817,-0.980195,-1.097484,0
3.622402,0.932855,-2.539,-0.315,-1.295993,1.953902,2.966757,-0.190338,-1.830016,-1.121531,-0.863592,2.441616,0.281644,0.338315,-0.473892,1.094124,2.220829,-0.261866,1.023424,0.908835,0.585964,-0.286423,-1.586866,-0.40367,-0.917487,0.169163,-1.164598,0.451493,1.659557,-0.372064,1.834085,-1.122713,0.944556,0.324926,0.559697,1.903313,1.317388,0.777871,1.501707,1.696957,1
-1.802806,-3.470825,-1.291532,2.54824,1.983042,-0.368784,2.112271,-1.331235,-1.232597,-0.598905,-0.857469,1.837296,-0.545626,-0.560708,0.550684,-0.340221,0.515641,2.272702,1.858733,-0.606092,-0.590747,0.055996,1.012627,0.50873,0.256114,-2.384426,-1.496955,-1.109139,-0.20765,-1.259389,-0.965644,0.75274,0.676799,0.941964,3.635761,-0.51663,-2.0534,-0.984288,-1.461485,-0.13418,1
2.53963,-1.290173,-3.013491,-0.865249,0.296507,0.530336,-0.856179,0.865804,-1.511975,1.04678,1.704212,-2.501829,0.600459,-1.16135,0.019352,1.965472,1.044495,-0.109561,0.716505,1.688718,-0.270593,0.948033,-0.476538,-0.946089,0.084325,0.396781,1.629759,1.218172,-0.069998,0.725018,-1.375042,2.704602,1.241847,0.801317,2.136515,1.496826,0.524799,1.158888,0.45037,0.217996,1
-5.085204,-1.847166,2.035578,-1.913164,1.800305,0.151209,1.613921,-1.560693,0.841373,-0.229792,-0.105261,-1.502634,0.387271,-0.430394,2.328209,1.197574,1.091942,-0.562768,-1.292377,1.039214,-0.187951,-0.762416,0.174536,-0.725127,-1.372471,-0.324459,-0.273805,1.405792,-0.929305,-1.692745,1.598113,0.632831,0.505144,-0.67358,0.731665,-0.682978,2.157584,0.440781,-1.909745,-0.625266,1
-2.121879,4.599289,2.987187,0.692606,0.838808,-0.561683,-1.115171,2.029445,-0.04915,0.626377,0.141565,-0.284361,1.884908,0.383433,0.223897,-2.814296,-0.315826,1.294319,-1.122038,2.431838,-1.79572,0.345183,-0.606493,-1.668092,2.722768,-0.455059,1.820738,-0.560284,1.522822,-1.474742,-1.321038,0.497601,-1.051049,-0.60686,-0.985568,0.765972,-0.135684,0.802135,0.649803,-0.353506,0
-0.681222,-1.262722,4.223534,0.248831,1.248757,0.461611,0.977493,0.969383,-2.052309,-0.688747,1.648375,-2.154814,-0.974892,2.277405,-0.312578,-0.93654,-0.189306,-0.433094,0.570587,0.796865,1.204396,0.417391,1.714623,3.294683,1.074964,-1.396202,3.284068,0.916028,-0.136912,0.721174,-0.425661,-0.865433,0.703962,-0.87522,1.257664,-0.371287,2.389499,-2.748784,-3.138852,0.038013,1
-1.233649,-1.704822,0.377998,2.759538,1.202342,-0.052625,-0.493636,-1.299395,-2.384593,-0.260533,1.527606,-1.683708,0.353382,-0.988855,0.235348,-2.663139,0.53093,-0.169653,-0.579352,-0.387685,-1.172354,-1.105966,1.154852,-1.24172,0.288526,1.003492,0.016597,-2.032989,0.408873,-0.490143,-0.072635,2.30227,0.739685,-1.897943,1.652264,-0.544482,-0.949857,0.82549,-0.590813,-2.796714,0
0.145147,1.604565,-0.011822,3.234497,-0.050773,-0.610032,-0.401817,1.710647,0.711472,-3.084433,-0.241872,-0.221856,-1.254602,0.955995,0.358368,-2.552704,1.457496,1.43829,-1.220449,0.760118,-1.816991,0.566432,-0.923083,0.451173,1.313034,1.929275,1.779515,-0.377561,1.621306,-0.265328,1.813851,-1.549835,1.617166,0.834501,-0.994742,0.831183,-0.199535,1.300659,0.521375,1.387747,0
-2.613429,1.524943,-0.513391,-0.99581,-0.420959,-0.14581,-1.43261,0.922553,-0.297061,-0.39198,0.867818,-0.113933,1.127624,0.590712,0.539577,0.95428,-4.951725,-0.813061,-1.050797,0.979696,-1.875268,-0.257502,0.525138,-0.992869,-1.824518,-0.207573,-0.664037,-1.696798,1.204273,-0.798734,-0.068091,1.165205,0.989135,1.508744,-1.248289,1.677221,-0.185157,-0.700176,0.841358,0.241847,1
-1.618729,3.176557,2.580308,-1.36871,1.515048,0.307747,0.5656,-0.651491,0.183757,-0.605441,2.020195,2.220876,-0.914264,-1.149089,0.276099,-2.978152,2.748823,-0.375981,-0.685033,-1.860239,1.094281,0.083032,0.070524,0.063708,-3.562339,-1.250893,0.755587,0.221009,0.775396,0.024014,0.143437,-1.145294,-0.135948,0.092458,-1.659694,1.67668,0.164339,0.678301,-0.615274,2.384962,1
-0.675903,0.904584,1.407023,-4.175189,0.652151,-0.354034,-0.131792,-2.020096,1.244948,-0.686695,-0.855092,0.661924,0.829675,-1.17941,2.005978,-0.756119,0.019286,-0.632022,1.592472,2.324897,-2.712946,-0.946339,-0.705373,0.969392,0.201895,1.321776,-2.483849,0.396763,0.241394,0.388515,1.126734,0.242541,-1.599712,0.931429,-1.820423,-1.210458,-0.88699,0.480223,0.102578,0.917814,0
-2.962801,-1.181061,2.731324,1.988663,1.189299,-0.507162,-0.705644,3.552509,-1.547247,-0.736875,1.826558,-0.461504,-1.783404,1.259575,4.049516,-2.603089,-1.039618,-0.494765,0.745731,-2.969643,0.654051,-0.888438,-2.000607,-1.52762,-1.991266,1.527675,0.34325,-0.406555,4.287506,-3.184545,-0.239494,1.363149,-1.404114,0.633543,-0.572485,-1.129595,-0.468547,-0.312836,2.172411,1.902577,1
-1.78092,2.312639,-2.460945,0.321556,-1.161255,-2.260633,-1.296292,-0.380283,1.039793,-1.248327,1.818353,-1.558253,-0.690589,-1.508475,0.250406,1.294317,1.332719,1.27046,1.090782,0.344996,-0.880683,1.253944,-0.669163,-1.363672,-0.66068,0.465637,1.204456,-2.364583,1.458395,-0.272817,1.324223,-1.711711,0.491806,-2.949179,-0.30598,-0.753097,-0.048831,-0.659895,-0.797817,0.325781,1
0.025294,1.562191,3.451444,-0.592655,0.861499,1.675302,1.543052,0.620478,-2.724559,0.160287,0.17315,2.298354,1.887342,-1.156797,-0.666617,-0.109591,0.560556,0.744949,-0.390911,2.805978,0.343518,0.32211,1.137257,-0.756446,2.419782,0.546445,0.223853,1.248563,-2.662972,-0.473923,-0.306111,-0.906276,1.080775,-1.7561,0.34123,-0.22201,-0.515626,-1.328603,0.638309,1.420606,1
-0.309743,0.343472,1.750195,1.942951,0.66558,-0.423294,-1.41718,-1.102484,0.392783,0.513411,-1.587229,-0.192186,-0.060121,-0.0387,0.579162,0.994737,1.364665,-0.583241,0.076436,-1.475053,0.187171,0.453292,-0.495694,0.314762,-2.425011,0.748927,-1.412102,-1.664711,-0.180049,1.351826,-0.379917,1.70787,0.692828,-1.273226,-2.136115,0.615852,1.237441,-2.639998,0.100338,0.494837,1
